category,english,kanji,kana
Around town,a dead end,行き止まり,いきどまり
Around town,a bookstore,本屋,ほんや
Around town,a town hall,市庁舎,しちょうしゃ
Around town,a swimming pool,プール,ぷーる
Around town,a bowling alley,ボーリング場,ぼーりんぐば
Around town,a town square,町の広場,まちのひろば
Around town,a square,四角,しかく
Around town,a prison,刑務所,けいむしょ
Around town,a street,ストリート,すとりーと
Around town,a pedestrian road,歩道,ほどう
Around town,a main street,大通り,おおどおり
Around town,a side street,脇道,わきみち
Around town,a concert hall,コンサートホール,こんさーとほーる
Around town,a building society,建築社会,けんちくしゃかい
Around town,a petrol station,ガソリンスタンド,がそりんすたんど
Around town,a taxi rank,タクシー乗り場,たくしーのりば
Around town,a university,大学,だいがく
Around town,a factory,工場,こうじょう
Around town,an old town,旧市街,きゅうしがい
Around town,a city,街,まち
Around town,an urban area,都市部,としぶ
Around town,to cross the street,通りを渡る,とうりをわたる
Around town,to pay the rent,家賃を払う,やちんをはらう
Around town,to stop,止まる,とまる
Around town,to tar,タールに,たーるに
Head and face,the mouth,口,くち
Head and face,the throat,喉,のど
Head and face,the tongue,舌,した
Head and face,the jaw,あご,あご
Head and face,the nostril,鼻孔,びこう
Head and face,the pupil,瞳孔,どうこう
Head and face,the retina,網膜,もうまく
Head and face,the head,頭,あたま
Head and face,the neck,首,くび
Head and face,the forehead,おでこ,おでこ
Head and face,the chin,あご,あご
Head and face,the nose,鼻,はな
Head and face,the palate,口蓋,こうがい
Head and face,the temple,お寺,おてら
Head and face,the eardrum,鼓膜,こまく
Head and face,the face,顔,かお
Head and face,hair,ヘア,へあ
Head and face,the features,機能,きのう
Head and face,an eyelash,まつげ,まつげ
Head and face,an eyeball,眼球,がんきゅう
Head and face,an earlobe,耳たぶ,みみたぶ
Head and face,an eye,目,め
Head and face,the eyes,目,め
Head and face,an eyebrow,眉毛,まゆげ
Head and face,a beard,髭,ひげ
Head and face,the iris,アイリス,あいりす
Head and face,the cornea,角膜,かくまく
Head and face,the eye socket,眼窩,がんか
Head and face,a gum,ガム,がむ
Head and face,cheek,頬,ほお
Head and face,a nostril,鼻孔,びこう
Head and face,an ear,耳,みみ
Head and face,an eyelid,まぶた,まぶた
Head and face,a cheekbone,頬骨,ほおぼね
Head and face,a lip,唇,くちびる
Head and face,the upper lip,上唇,うわくちびる
Head and face,the lower lip,下唇,したくちびる
Head and face,a hair,髪,かみ
Head and face,a beauty spot,美容スポット,びようすぽっと
Head and face,a moustache,口ひげ,くちひげ
Head and face,wrinkles,シワ,しわ
Head and face,freckles,そばかす,そばかす
Head and face,the countenance,表情,ひょうじょう
Head and face,HAIR,髪,かみ
Head and face,fair hair,金髪,きんぱつ
Head and face,brown hair,茶髪,ちゃぱつ
Head and face,light brown hair,薄茶色の髪,うすちゃいろのかみ
Head and face,red hair,赤毛,あかげ
Head and face,dark brown hair,濃い茶色の髪,こいちゃいろのかみ
Head and face,chestnut hair,栗毛,くりげ
Head and face,dark hair,黒髪,くろかみ
Head and face,black hair,黒髪,くろかみ
Head and face,weaved hair,織った髪,おったかみ
Head and face,short hair,ショートヘア,しょーとへあ
Head and face,straight hair,真っ直ぐな髪,まっすぐぐなかみ
Head and face,crimped hair,縮れた髪,ちぢれたかみ
Head and face,curly hair,巻き毛,まきげ
Head and face,frizzy hair,縮れた髪,ちぢれたかみ
Head and face,bleached hair,脱色した髪,だっしょくしたかみ
Head and face,dyed hair,染めた髪,そめたかみ
Head and face,messy hair,ボサボサの髪,ぼさぼさのかみ
Head and face,thick hair,濃い髪,こいかみ
Head and face,dry hair,乾いた髪,かわいたかみ
Head and face,lank hair,抜け毛,ぬけけ
Head and face,greasy hair,ベトベトの髪,べとべとのかみ
Head and face,shiny hair,つやのある髪,つやのあるかみ
Head and face,split ends,枝分かれ,えだわかれ
Head and face,tangled hair,もつれた髪,もつれたかみ
Head and face,a brunette,ブルネット,ぶるねっと
Head and face,streaks,すじ,すじ
Head and face,permed hair,パーマヘア,ぱーまへあ
Head and face,a bun,バン,ばん
Head and face,a fringe,フリンジ,ふりんじ
Head and face,a parting,別れ,わかれ
Head and face,a pigtail,ピグテール,ぴぐてーる
Head and face,a ponytail,ポニーテール,ぽにーてーる
Head and face,bunches,房,ぼう
Head and face,dandruff,フケ,ふけ
Head and face,a wig,かつら,かつら
Head and face,bald,ハゲ,はげ
Head and face,FOREHEAD,額,ひたい
Head and face,wide forehead,広いおでこ,ひろいおでこ
Head and face,prominent forehead,著名な額,ちょめいなひたい
Head and face,EYEBROWS,眉毛,まゆげ
Head and face,arched eyebrows,アーチ型の眉毛,あーちかたのまゆげ
Head and face,bushy eyebrows,ゲジゲジ眉毛,げじげじまゆげ
Head and face,thin eyebrows,薄い眉毛,うすいまゆげ
Head and face,thick eyebrows,濃い眉,こいまゆ
Head and face,sparse eyebrows,まばらな眉毛,まばらなまゆげ
Head and face,eyelashes,睫毛,まつげ
Head and face,false eyelashes,つけまつげ,つけまつげ
Head and face,EYES,目,め
Head and face,blue eyes,青い目,あおいめ
Head and face,brown eyes,茶色の目,ちゃいろのめ
Head and face,green eyes,緑の目,みどりのめ
Head and face,grey eyes,灰色の目,はいいろのめ
Head and face,hazel eyes,ハシバミ目,はしばみめ
Head and face,big eyes,大きな目,おおきなめ
Head and face,small eyes,小さな目,ちいさなめ
Head and face,round eyes,丸い目,まるいめ
Head and face,beautiful eyes,美しい目,うつくしいめ
Head and face,sparkling eyes,キラキラな目,きらきらなめ
Head and face,piercing eyes,鋭い目,するどいめ
Head and face,slanted eyes,斜めの目,ななめのめ
Head and face,doe eyes,目をする,めをする
Head and face,bloodshot eyes,血走った目,ちはしっため
Head and face,a squint,斜視,しゃし
Head and face,blind,ブラインド,ぶらいんど
Head and face,blind in one eye,片目が見えない,かためがみえない
Head and face,shifty eyes,変な目,へんなめ
Head and face,NOSE,鼻,はな
Head and face,an aquiline nose,アクイリン鼻,あくいりんはな
Head and face,a straight nose,まっすぐな鼻,まっすぐなはな
Head and face,a broad nose,広い鼻,ひろいはな
Head and face,a flat nose,平らな鼻,たいらなはな
Head and face,a big nose,大きな鼻,おおきなはな
Head and face,a small nose,小さな鼻,ちいさなはな
Head and face,a hooked nose,フックの鼻,ふっくのはな
Head and face,a pointed nose,尖った鼻,せんったはな
Head and face,nostrils,鼻孔,びこう
Head and face,harelip,ヘアリップ,へありっぷ
Head and face,wide mouth,大きな口,おおきなくち
Head and face,small mouth,小さな口,ちいさなくち
Head and face,buck teeth,降圧歯,こうあつは
Head and face,front teeth,前歯,まえば
Head and face,wisdom teeth,親知らず,おやしらず
Head and face,false teeth,入れ歯,いれば
Head and face,chapped lips,荒れた唇,あれたくちびる
Head and face,upper lip,上唇,うわくちびる
Head and face,narrow lips,狭い唇,せまいくちびる
Head and face,thin lips,薄い唇,うすいくちびる
Head and face,full lips,完全な唇,かんぜんなくちびる
Head and face,pursed lips,すぼめた唇,すぼめたくちびる
Head and face,swollen lips,唇の腫れ,くちびるのはれ
Head and face,THE CHEEKS,チーク,ちーく
Head and face,dimple,ディンプル,でぃんぷる
Head and face,hollow cheeks,くぼみ,くぼみ
Head and face,round cheeks,丸い頬,まるいほお
Head and face,cheek bone,頬骨,ほおぼね
Head and face,double chin,二重顎,にじゅうあご
Head and face,square chin,四角いあご,しかくいあご
Head and face,receding chin,あごの後退,あごのこうたい
Head and face,pointy chin,先のとがったあご,さきのとがったあご
Head and face,prominent chin,著名なあご,ちょめいなあご
Head and face,DESCRIBING THE FACE,顔の説明,かおのせつめい
Head and face,an oval face,楕円形の顔,だえんけいのかお
Head and face,a round face,丸い顔,まるいかお
Head and face,a long face,長い顔,ながいかお
Head and face,a square face,四角い顔,しかくいかお
Head and face,a wrinkled face,しわくちゃの顔,しわくちゃのかお
Head and face,a spotless face,きれいな顔,きれいなかお
Head and face,a rosy face,バラ色の顔,ばらいろのかお
Head and face,a ruddy face,血色の良い顔,けっしょくのよいかお
Head and face,a tanned face,日焼けした顔,ひやけしたかお
Head and face,a pale face,淡い顔,あわいかお
Head and face,a bloated face,肥大した顔,ひだいしたかお
Head and face,a cherubic face,ケルビムの顔,けるびむのかお
Head and face,a thin face,薄い顔,うすいかお
Head and face,a smiling face,笑顔,えがお
Head and face,a sad face,悲しい顔,かなしいかお
Head and face,handsome,ハンサム,はんさむ
Head and face,THE SKIN,皮膚,ひふ
Head and face,a face lift,フェイスリフト,ふぇいすりふと
Head and face,spotty,むら,むら
Head and face,blackheads,にきび,にきび
Head and face,a mole,ほくろ,ほくろ
Head and face,warts,いぼ,いぼ
Head and face,wrinkled,しわ,しわ
Head and face,acne,にきび,にきび
Head and face,a birthmark,あざ,あざ
Head and face,THE COMPLEXION,複雑さ,ふくざつさ
Head and face,fresh,新鮮な,しんせんな
Head and face,pale,淡い,あわい
Head and face,ruddy,血色の良い,けっしょくのよい
Head and face,suntanned,日焼けした,ひやけした
Head and face,glasses,眼鏡,めがね
Head and face,with a moustache,口ひげを,くちひげを
Head and face,beard,ひげ,ひげ
Head and face,bearded,ひげを生やした,ひげをはやした
Head and face,features,特徴,とくちょう
Head and face,forbidding,厳格、ハード,げんかく、はーど
Head and face,a deadpan face,死んだ顔,しんだかお
Head and face,a serious face,深刻な顔,しんこくなかお
Head and face,a happy face,幸せそうな顔,しあわせそうなかお
Head and face,a smirk,にやにや,にやにや
The human body,ARMS,ARMS,ARMS
The human body,an armpit,脇の下,わきのした
The human body,the forearm,前腕,ぜんわん
The human body,the shoulder,肩,かた
The human body,the elbow,肘,ひじ
The human body,the wrist,手首,てくび
The human body,a biceps,上腕二頭筋,じょうわんにとうすじ
